targetStim,stimOne,stimTwo,stimThree,stimFour,stimFive,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,presentation_positions,placement_order,participant ID (two digits, e.g. 01),age,gender (m/f/-),normal or corrected-to-normal vision (y/n),normal colour vision (y/n),date,expName,frameRate,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original017.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated017.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated017.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated017.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated017.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated017.png,0,34,34,17,"[3, 0, 1, 2, 4]","[1, 2, 4, 3, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original002.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated002.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated002.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated002.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated002.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated002.png,0,35,35,2,"[3, 1, 2, 4, 0]","[1, 3, 4, 5, 2]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original037.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated037.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated037.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated037.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated037.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated037.png,0,36,36,37,"[2, 0, 4, 3, 1]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original027.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated027.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated027.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated027.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated027.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated027.png,0,37,37,27,"[1, 3, 4, 2, 0]","[1, 4, 5, 3, 2]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original036.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated036.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated036.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated036.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated036.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated036.png,0,38,38,36,"[2, 0, 4, 3, 1]","[1, 5, 3, 4, 2]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original008.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated008.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated008.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated008.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated008.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated008.png,0,39,39,8,"[2, 4, 1, 3, 0]","[1, 2, 3, 4, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original048.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated048.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated048.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated048.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated048.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated048.png,0,40,40,48,"[1, 2, 3, 0, 4]","[1, 2, 3, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original011.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated011.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated011.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated011.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated011.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated011.png,0,41,41,11,"[0, 1, 3, 2, 4]","[1, 5, 2, 3, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original028.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated028.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated028.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated028.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated028.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated028.png,0,42,42,28,"[0, 1, 2, 3, 4]","[1, 3, 2, 5, 4]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
stimuli/filters-64_resnets-3_logmixes-12_latents-02_original018.png,stimuli/filters-64_resnets-3_logmixes-12_latents-02_generated018.png,stimuli/filters-64_resnets-3_logmixes-12_latents-05_generated018.png,stimuli/filters-64_resnets-3_logmixes-12_latents-10_generated018.png,stimuli/filters-64_resnets-3_logmixes-12_latents-20_generated018.png,stimuli/filters-64_resnets-3_logmixes-12_latents-40_generated018.png,0,43,43,18,"[4, 2, 1, 0, 3]","[1, 4, 3, 2, 5]",15,24,f,y,y,2019_Apr_08_1540,similarity_ordering_task,59.952577554860994,
