98.4100 	EXP 	New trial (rep=0, index=9): OrderedDict([('stimOne', 'stimuli/hdri_light_10_a.png'), ('stimTwo', 'stimuli/hdri_light_10_b.png')])
98.5061 	EXP 	im_1: autoDraw = False
98.5061 	EXP 	im_2: autoDraw = False
98.5061 	EXP 	trial_text: autoDraw = False
98.5061 	EXP 	im_1: image = 'stimuli/hdri_light_10_a.png'
98.5061 	EXP 	im_2: image = 'stimuli/hdri_light_10_b.png'
98.5061 	EXP 	im_1: pos = array([0.1, 0. ])
98.5061 	EXP 	im_2: pos = array([-0.1,  0. ])
98.5061 	EXP 	im_1: autoDraw = True
98.5061 	EXP 	im_2: autoDraw = True
98.5061 	EXP 	trial_text: autoDraw = True
100.0652 	DATA 	Keypress: left
100.0661 	EXP 	New trial (rep=0, index=10): OrderedDict([('stimOne', 'stimuli/lamp_bump_01_a.png'), ('stimTwo', 'stimuli/lamp_bump_01_b.png')])
100.1574 	EXP 	im_1: autoDraw = False
100.1574 	EXP 	im_2: autoDraw = False
100.1574 	EXP 	trial_text: autoDraw = False
100.1574 	EXP 	im_1: image = 'stimuli/lamp_bump_01_a.png'
100.1574 	EXP 	im_2: image = 'stimuli/lamp_bump_01_b.png'
100.1574 	EXP 	im_1: pos = array([0.1, 0. ])
100.1574 	EXP 	im_2: pos = array([-0.1,  0. ])
100.1574 	EXP 	im_1: autoDraw = True
100.1574 	EXP 	im_2: autoDraw = True
100.1574 	EXP 	trial_text: autoDraw = True
102.2251 	DATA 	Keypress: left
102.2260 	EXP 	New trial (rep=0, index=11): OrderedDict([('stimOne', 'stimuli/hdri_bump_05_a.png'), ('stimTwo', 'stimuli/hdri_bump_05_b.png')])
102.3093 	EXP 	im_1: autoDraw = False
102.3093 	EXP 	im_2: autoDraw = False
102.3093 	EXP 	trial_text: autoDraw = False
102.3093 	EXP 	im_1: image = 'stimuli/hdri_bump_05_a.png'
102.3093 	EXP 	im_2: image = 'stimuli/hdri_bump_05_b.png'
102.3093 	EXP 	im_1: pos = array([-0.1,  0. ])
102.3093 	EXP 	im_2: pos = array([0.1, 0. ])
102.3093 	EXP 	im_1: autoDraw = True
102.3093 	EXP 	im_2: autoDraw = True
102.3093 	EXP 	trial_text: autoDraw = True
103.8650 	DATA 	Keypress: right
